position,alpha,sample_idx,correct,n_steps,predicted_word,expected_word
1,5,69,0,3,rempus,zumpus
1,10,69,0,3,rempus,zumpus
1,20,69,0,3,rempus,zumpus
1,40,69,0,3,rempus,zumpus
2,5,69,0,3,rempus,zumpus
2,10,69,0,3,rempus,zumpus
2,20,69,0,3,rempus,zumpus
2,40,69,0,3,rempus,zumpus
3,5,69,0,3,rempus,zumpus
3,10,69,0,3,rempus,zumpus
3,20,69,0,3,rempus,zumpus
3,40,69,0,3,rempus,zumpus
4,5,69,0,3,rempus,zumpus
4,10,69,0,3,rempus,zumpus
4,20,69,0,3,rempus,zumpus
4,40,69,0,3,rempus,zumpus
5,5,69,0,3,rempus,zumpus
5,10,69,0,3,rempus,zumpus
5,20,69,0,3,rempus,zumpus
5,40,69,0,3,rempus,zumpus
0,0,70,1,3,brimpus,brimpus
1,5,70,1,3,brimpus,brimpus
1,10,70,1,3,brimpus,brimpus
1,20,70,1,3,brimpus,brimpus
1,40,70,1,3,brimpus,brimpus
2,5,70,1,3,brimpus,brimpus
2,10,70,1,3,brimpus,brimpus
2,20,70,1,3,brimpus,brimpus
2,40,70,1,3,brimpus,brimpus
3,5,70,1,3,brimpus,brimpus
3,10,70,1,3,brimpus,brimpus
3,20,70,1,3,brimpus,brimpus
3,40,70,1,3,brimpus,brimpus
4,5,70,1,3,brimpus,brimpus
4,10,70,1,3,brimpus,brimpus
4,20,70,1,3,brimpus,brimpus
4,40,70,1,3,brimpus,brimpus
5,5,70,1,3,brimpus,brimpus
5,10,70,1,3,brimpus,brimpus
5,20,70,1,3,brimpus,brimpus
5,40,70,1,3,brimpus,brimpus
0,0,71,1,5,yimpus,yimpus
1,5,71,1,5,yimpus,yimpus
1,10,71,1,5,yimpus,yimpus
1,20,71,1,5,yimpus,yimpus
1,40,71,1,5,yimpus,yimpus
2,5,71,1,5,yimpus,yimpus
2,10,71,1,5,yimpus,yimpus
2,20,71,1,5,yimpus,yimpus
2,40,71,1,5,yimpus,yimpus
3,5,71,1,5,yimpus,yimpus
3,10,71,1,5,yimpus,yimpus
3,20,71,1,5,yimpus,yimpus
3,40,71,1,5,yimpus,yimpus
4,5,71,1,5,yimpus,yimpus
4,10,71,1,5,yimpus,yimpus
4,20,71,1,5,yimpus,yimpus
4,40,71,1,5,yimpus,yimpus
5,5,71,1,5,yimpus,yimpus
5,10,71,1,5,yimpus,yimpus
5,20,71,1,5,yimpus,yimpus
5,40,71,1,5,yimpus,yimpus
0,0,72,0,3,impus,rempus
1,5,72,0,3,impus,rempus
1,10,72,0,3,impus,rempus
1,20,72,0,3,impus,rempus
1,40,72,0,3,impus,rempus
2,5,72,0,3,impus,rempus
2,10,72,0,3,impus,rempus
2,20,72,0,3,impus,rempus
2,40,72,0,3,impus,rempus
3,5,72,0,3,impus,rempus
3,10,72,0,3,impus,rempus
3,20,72,0,3,impus,rempus
3,40,72,0,3,impus,rempus
4,5,72,0,3,impus,rempus
4,10,72,0,3,impus,rempus
4,20,72,0,3,impus,rempus
4,40,72,0,3,impus,rempus
5,5,72,0,3,impus,rempus
5,10,72,0,3,impus,rempus
5,20,72,0,3,impus,rempus
5,40,72,0,3,impus,rempus
0,0,73,0,3,yumpus,shumpus
1,5,73,0,3,yumpus,shumpus
1,10,73,0,3,yumpus,shumpus
1,20,73,0,3,yumpus,shumpus
1,40,73,0,3,yumpus,shumpus
2,5,73,0,3,yumpus,shumpus
2,10,73,0,3,yumpus,shumpus
2,20,73,0,3,yumpus,shumpus
2,40,73,0,3,yumpus,shumpus
3,5,73,0,3,yumpus,shumpus
3,10,73,0,3,yumpus,shumpus
3,20,73,0,3,yumpus,shumpus
3,40,73,0,3,yumpus,shumpus
4,5,73,0,3,yumpus,shumpus
4,10,73,0,3,yumpus,shumpus
4,20,73,0,3,yumpus,shumpus
4,40,73,0,3,yumpus,shumpus
5,5,73,0,3,yumpus,shumpus
5,10,73,0,3,yumpus,shumpus
5,20,73,0,3,yumpus,shumpus
5,40,73,0,3,yumpus,shumpus
0,0,74,1,5,chorpus,chorpus
1,5,74,1,5,chorpus,chorpus
1,10,74,1,5,chorpus,chorpus
1,20,74,1,5,chorpus,chorpus
1,40,74,1,5,chorpus,chorpus
2,5,74,1,5,chorpus,chorpus
2,10,74,1,5,chorpus,chorpus
2,20,74,1,5,chorpus,chorpus
2,40,74,1,5,chorpus,chorpus
3,5,74,1,5,chorpus,chorpus
3,10,74,1,5,chorpus,chorpus
3,20,74,1,5,chorpus,chorpus
3,40,74,1,5,chorpus,chorpus
4,5,74,1,5,chorpus,chorpus
4,10,74,1,5,chorpus,chorpus
4,20,74,1,5,chorpus,chorpus
4,40,74,1,5,chorpus,chorpus
5,5,74,1,5,chorpus,chorpus
5,10,74,1,5,chorpus,chorpus
5,20,74,1,5,chorpus,chorpus
5,40,74,1,5,chorpus,chorpus
0,0,75,1,4,chorpus,chorpus
1,5,75,1,4,chorpus,chorpus
1,10,75,1,4,chorpus,chorpus
1,20,75,1,4,chorpus,chorpus
1,40,75,1,4,chorpus,chorpus
2,5,75,1,4,chorpus,chorpus
2,10,75,1,4,chorpus,chorpus
2,20,75,1,4,chorpus,chorpus
2,40,75,1,4,chorpus,chorpus
3,5,75,1,4,chorpus,chorpus
3,10,75,1,4,chorpus,chorpus
3,20,75,1,4,chorpus,chorpus
3,40,75,1,4,chorpus,chorpus
4,5,75,1,4,chorpus,chorpus
4,10,75,1,4,chorpus,chorpus
4,20,75,1,4,chorpus,chorpus
4,40,75,1,4,chorpus,chorpus
5,5,75,1,4,chorpus,chorpus
5,10,75,1,4,chorpus,chorpus
5,20,75,1,4,chorpus,chorpus
5,40,75,1,4,chorpus,chorpus
0,0,76,1,4,shumpus,shumpus
1,5,76,1,4,shumpus,shumpus
1,10,76,1,4,shumpus,shumpus
1,20,76,1,4,shumpus,shumpus
1,40,76,1,4,shumpus,shumpus
2,5,76,1,4,shumpus,shumpus
2,10,76,1,4,shumpus,shumpus
2,20,76,1,4,shumpus,shumpus
2,40,76,1,4,shumpus,shumpus
3,5,76,1,4,shumpus,shumpus
3,10,76,1,4,shumpus,shumpus
3,20,76,1,4,shumpus,shumpus
3,40,76,1,4,shumpus,shumpus
4,5,76,1,4,shumpus,shumpus
4,10,76,1,4,shumpus,shumpus
4,20,76,1,4,shumpus,shumpus
4,40,76,1,4,shumpus,shumpus
5,5,76,1,4,shumpus,shumpus
5,10,76,1,4,shumpus,shumpus
5,20,76,1,4,shumpus,shumpus
5,40,76,1,4,shumpus,shumpus
0,0,77,0,3,kerpus,yimpus
1,5,77,0,3,kerpus,yimpus
1,10,77,0,3,kerpus,yimpus
1,20,77,0,3,kerpus,yimpus
1,40,77,0,3,kerpus,yimpus
2,5,77,0,3,kerpus,yimpus
2,10,77,0,3,kerpus,yimpus
2,20,77,0,3,kerpus,yimpus
2,40,77,0,3,kerpus,yimpus
3,5,77,0,3,kerpus,yimpus
3,10,77,0,3,kerpus,yimpus
3,20,77,0,3,kerpus,yimpus
3,40,77,0,3,kerpus,yimpus
4,5,77,0,3,kerpus,yimpus
4,10,77,0,3,kerpus,yimpus
4,20,77,0,3,kerpus,yimpus
4,40,77,0,3,kerpus,yimpus
5,5,77,0,3,kerpus,yimpus
5,10,77,0,3,kerpus,yimpus
5,20,77,0,3,kerpus,yimpus
5,40,77,0,3,kerpus,yimpus
0,0,78,1,3,vumpus,vumpus
1,5,78,1,3,vumpus,vumpus
1,10,78,1,3,vumpus,vumpus
1,20,78,1,3,vumpus,vumpus
1,40,78,1,3,vumpus,vumpus
2,5,78,1,3,vumpus,vumpus
2,10,78,1,3,vumpus,vumpus
2,20,78,1,3,vumpus,vumpus
2,40,78,1,3,vumpus,vumpus
3,5,78,1,3,vumpus,vumpus
3,10,78,1,3,vumpus,vumpus
3,20,78,1,3,vumpus,vumpus
3,40,78,1,3,vumpus,vumpus
4,5,78,1,3,vumpus,vumpus
4,10,78,1,3,vumpus,vumpus
4,20,78,1,3,vumpus,vumpus
4,40,78,1,3,vumpus,vumpus
5,5,78,1,3,vumpus,vumpus
5,10,78,1,3,vumpus,vumpus
5,20,78,1,3,vumpus,vumpus
5,40,78,1,3,vumpus,vumpus
0,0,79,1,5,rorpus,rorpus
1,5,79,1,5,rorpus,rorpus
1,10,79,1,5,rorpus,rorpus
1,20,79,1,5,rorpus,rorpus
1,40,79,1,5,rorpus,rorpus
2,5,79,1,5,rorpus,rorpus
2,10,79,1,5,rorpus,rorpus
2,20,79,1,5,rorpus,rorpus
2,40,79,1,5,rorpus,rorpus
3,5,79,1,5,rorpus,rorpus
3,10,79,1,5,rorpus,rorpus
3,20,79,1,5,rorpus,rorpus
3,40,79,1,5,rorpus,rorpus
4,5,79,1,5,rorpus,rorpus
4,10,79,1,5,rorpus,rorpus
4,20,79,1,5,rorpus,rorpus
4,40,79,1,5,rorpus,rorpus
5,5,79,1,5,rorpus,rorpus
5,10,79,1,5,rorpus,rorpus
5,20,79,1,5,rorpus,rorpus
5,40,79,1,5,rorpus,rorpus
0,0,80,1,4,tumpus,tumpus
1,5,80,1,4,tumpus,tumpus
1,10,80,1,4,tumpus,tumpus
1,20,80,1,4,tumpus,tumpus
1,40,80,1,4,tumpus,tumpus
2,5,80,1,4,tumpus,tumpus
2,10,80,1,4,tumpus,tumpus
2,20,80,1,4,tumpus,tumpus
2,40,80,1,4,tumpus,tumpus
3,5,80,1,4,tumpus,tumpus
3,10,80,1,4,tumpus,tumpus
3,20,80,1,4,tumpus,tumpus
3,40,80,1,4,tumpus,tumpus
4,5,80,1,4,tumpus,tumpus
4,10,80,1,4,tumpus,tumpus
4,20,80,1,4,tumpus,tumpus
4,40,80,1,4,tumpus,tumpus
5,5,80,1,4,tumpus,tumpus
5,10,80,1,4,tumpus,tumpus
5,20,80,1,4,tumpus,tumpus
5,40,80,1,4,tumpus,tumpus
0,0,81,1,3,shumpus,shumpus
1,5,81,1,3,shumpus,shumpus
1,10,81,1,3,shumpus,shumpus
1,20,81,1,3,shumpus,shumpus
1,40,81,1,3,shumpus,shumpus
2,5,81,1,3,shumpus,shumpus
2,10,81,1,3,shumpus,shumpus
2,20,81,1,3,shumpus,shumpus
2,40,81,1,3,shumpus,shumpus
3,5,81,1,3,shumpus,shumpus
3,10,81,1,3,shumpus,shumpus
3,20,81,1,3,shumpus,shumpus
3,40,81,1,3,shumpus,shumpus
4,5,81,1,3,shumpus,shumpus
4,10,81,1,3,shumpus,shumpus
4,20,81,1,3,shumpus,shumpus
4,40,81,1,3,shumpus,shumpus
5,5,81,1,3,shumpus,shumpus
5,10,81,1,3,shumpus,shumpus
5,20,81,1,3,shumpus,shumpus
5,40,81,1,3,shumpus,shumpus
0,0,82,1,4,rempus,rempus
1,5,82,1,4,rempus,rempus
1,10,82,1,4,rempus,rempus
1,20,82,1,4,rempus,rempus
1,40,82,1,4,rempus,rempus
2,5,82,1,4,rempus,rempus
2,10,82,1,4,rempus,rempus
2,20,82,1,4,rempus,rempus
2,40,82,1,4,rempus,rempus
3,5,82,1,4,rempus,rempus
3,10,82,1,4,rempus,rempus
3,20,82,1,4,rempus,rempus
3,40,82,1,4,rempus,rempus
4,5,82,1,4,rempus,rempus
4,10,82,1,4,rempus,rempus
4,20,82,1,4,rempus,rempus
4,40,82,1,4,rempus,rempus
5,5,82,1,4,rempus,rempus
5,10,82,1,4,rempus,rempus
5,20,82,1,4,rempus,rempus
5,40,82,1,4,rempus,rempus
0,0,83,1,3,scrompus,scrompus
1,5,83,1,3,scrompus,scrompus
1,10,83,1,3,scrompus,scrompus
1,20,83,1,3,scrompus,scrompus
1,40,83,1,3,scrompus,scrompus
2,5,83,1,3,scrompus,scrompus
2,10,83,1,3,scrompus,scrompus
2,20,83,1,3,scrompus,scrompus
2,40,83,1,3,scrompus,scrompus
3,5,83,1,3,scrompus,scrompus
3,10,83,1,3,scrompus,scrompus
3,20,83,1,3,scrompus,scrompus
3,40,83,1,3,scrompus,scrompus
4,5,83,1,3,scrompus,scrompus
4,10,83,1,3,scrompus,scrompus
4,20,83,1,3,scrompus,scrompus
4,40,83,1,3,scrompus,scrompus
5,5,83,1,3,scrompus,scrompus
5,10,83,1,3,scrompus,scrompus
5,20,83,1,3,scrompus,scrompus
5,40,83,1,3,scrompus,scrompus
0,0,84,1,4,hilpus,hilpus
1,5,84,1,4,hilpus,hilpus
1,10,84,1,4,hilpus,hilpus
1,20,84,1,4,hilpus,hilpus
1,40,84,1,4,hilpus,hilpus
2,5,84,1,4,hilpus,hilpus
2,10,84,1,4,hilpus,hilpus
2,20,84,1,4,hilpus,hilpus
2,40,84,1,4,hilpus,hilpus
3,5,84,1,4,hilpus,hilpus
3,10,84,1,4,hilpus,hilpus
3,20,84,1,4,hilpus,hilpus
3,40,84,1,4,hilpus,hilpus
4,5,84,1,4,hilpus,hilpus
4,10,84,1,4,hilpus,hilpus
4,20,84,1,4,hilpus,hilpus
4,40,84,1,4,hilpus,hilpus
5,5,84,1,4,hilpus,hilpus
5,10,84,1,4,hilpus,hilpus
5,20,84,1,4,hilpus,hilpus
5,40,84,1,4,hilpus,hilpus
0,0,85,1,4,timpus,timpus
1,5,85,1,4,timpus,timpus
1,10,85,1,4,timpus,timpus
1,20,85,1,4,timpus,timpus
1,40,85,1,4,timpus,timpus
2,5,85,1,4,timpus,timpus
2,10,85,1,4,timpus,timpus
2,20,85,1,4,timpus,timpus
2,40,85,1,4,timpus,timpus
3,5,85,1,4,timpus,timpus
3,10,85,1,4,timpus,timpus
3,20,85,1,4,timpus,timpus
3,40,85,1,4,timpus,timpus
4,5,85,1,4,timpus,timpus
4,10,85,1,4,timpus,timpus
4,20,85,1,4,timpus,timpus
4,40,85,1,4,timpus,timpus
5,5,85,1,4,timpus,timpus
5,10,85,1,4,timpus,timpus
5,20,85,1,4,timpus,timpus
5,40,85,1,4,timpus,timpus
0,0,86,1,5,rorpus,rorpus
1,5,86,1,5,rorpus,rorpus
1,10,86,1,5,rorpus,rorpus
1,20,86,1,5,rorpus,rorpus
1,40,86,1,5,rorpus,rorpus
2,5,86,1,5,rorpus,rorpus
2,10,86,1,5,rorpus,rorpus
2,20,86,1,5,rorpus,rorpus
2,40,86,1,5,rorpus,rorpus
3,5,86,1,5,rorpus,rorpus
3,10,86,1,5,rorpus,rorpus
3,20,86,1,5,rorpus,rorpus
3,40,86,1,5,rorpus,rorpus
4,5,86,1,5,rorpus,rorpus
4,10,86,1,5,rorpus,rorpus
4,20,86,1,5,rorpus,rorpus
4,40,86,1,5,rorpus,rorpus
5,5,86,1,5,rorpus,rorpus
5,10,86,1,5,rorpus,rorpus
5,20,86,1,5,rorpus,rorpus
5,40,86,1,5,rorpus,rorpus
0,0,87,1,3,fompus,fompus
1,5,87,1,3,fompus,fompus
1,10,87,1,3,fompus,fompus
1,20,87,1,3,fompus,fompus
1,40,87,1,3,fompus,fompus
2,5,87,1,3,fompus,fompus
2,10,87,1,3,fompus,fompus
2,20,87,1,3,fompus,fompus
2,40,87,1,3,fompus,fompus
3,5,87,1,3,fompus,fompus
3,10,87,1,3,fompus,fompus
3,20,87,1,3,fompus,fompus
3,40,87,1,3,fompus,fompus
4,5,87,1,3,fompus,fompus
4,10,87,1,3,fompus,fompus
4,20,87,1,3,fompus,fompus
4,40,87,1,3,fompus,fompus
5,5,87,1,3,fompus,fompus
5,10,87,1,3,fompus,fompus
5,20,87,1,3,fompus,fompus
5,40,87,1,3,fompus,fompus
0,0,88,1,3,rempus,rempus
1,5,88,1,3,rempus,rempus
1,10,88,1,3,rempus,rempus
1,20,88,1,3,rempus,rempus
1,40,88,1,3,rempus,rempus
2,5,88,1,3,rempus,rempus
2,10,88,1,3,rempus,rempus
2,20,88,1,3,rempus,rempus
2,40,88,1,3,rempus,rempus
3,5,88,1,3,rempus,rempus
3,10,88,1,3,rempus,rempus
3,20,88,1,3,rempus,rempus
3,40,88,1,3,rempus,rempus
4,5,88,1,3,rempus,rempus
4,10,88,1,3,rempus,rempus
4,20,88,1,3,rempus,rempus
4,40,88,1,3,rempus,rempus
5,5,88,1,3,rempus,rempus
5,10,88,1,3,rempus,rempus
5,20,88,1,3,rempus,rempus
5,40,88,1,3,rempus,rempus
0,0,89,1,3,felpus,felpus
1,5,89,1,3,felpus,felpus
1,10,89,1,3,felpus,felpus
1,20,89,1,3,felpus,felpus
1,40,89,1,3,felpus,felpus
2,5,89,1,3,felpus,felpus
2,10,89,1,3,felpus,felpus
2,20,89,1,3,felpus,felpus
2,40,89,1,3,felpus,felpus
3,5,89,1,3,felpus,felpus
3,10,89,1,3,felpus,felpus
3,20,89,1,3,felpus,felpus
3,40,89,1,3,felpus,felpus
4,5,89,1,3,felpus,felpus
4,10,89,1,3,felpus,felpus
4,20,89,1,3,felpus,felpus
4,40,89,1,3,felpus,felpus
5,5,89,1,3,felpus,felpus
5,10,89,1,3,felpus,felpus
5,20,89,1,3,felpus,felpus
5,40,89,1,3,felpus,felpus
0,0,90,1,4,felpus,felpus
1,5,90,1,4,felpus,felpus
1,10,90,1,4,felpus,felpus
1,20,90,1,4,felpus,felpus
1,40,90,1,4,felpus,felpus
2,5,90,1,4,felpus,felpus
2,10,90,1,4,felpus,felpus
2,20,90,1,4,felpus,felpus
2,40,90,1,4,felpus,felpus
3,5,90,1,4,felpus,felpus
3,10,90,1,4,felpus,felpus
3,20,90,1,4,felpus,felpus
3,40,90,1,4,felpus,felpus
4,5,90,1,4,felpus,felpus
4,10,90,1,4,felpus,felpus
4,20,90,1,4,felpus,felpus
4,40,90,1,4,felpus,felpus
5,5,90,1,4,felpus,felpus
5,10,90,1,4,felpus,felpus
5,20,90,1,4,felpus,felpus
5,40,90,1,4,felpus,felpus
0,0,91,1,5,quimpus,quimpus
1,5,91,1,5,quimpus,quimpus
1,10,91,1,5,quimpus,quimpus
1,20,91,1,5,quimpus,quimpus
1,40,91,1,5,quimpus,quimpus
2,5,91,1,5,quimpus,quimpus
2,10,91,1,5,quimpus,quimpus
2,20,91,1,5,quimpus,quimpus
2,40,91,1,5,quimpus,quimpus
3,5,91,1,5,quimpus,quimpus
3,10,91,1,5,quimpus,quimpus
3,20,91,1,5,quimpus,quimpus
3,40,91,1,5,quimpus,quimpus
4,5,91,1,5,quimpus,quimpus
4,10,91,1,5,quimpus,quimpus
4,20,91,1,5,quimpus,quimpus
4,40,91,1,5,quimpus,quimpus
5,5,91,1,5,quimpus,quimpus
5,10,91,1,5,quimpus,quimpus
5,20,91,1,5,quimpus,quimpus
5,40,91,1,5,quimpus,quimpus
0,0,92,1,3,gorpus,gorpus
1,5,92,1,3,gorpus,gorpus
1,10,92,1,3,gorpus,gorpus
1,20,92,1,3,gorpus,gorpus
1,40,92,1,3,gorpus,gorpus
2,5,92,1,3,gorpus,gorpus
2,10,92,1,3,gorpus,gorpus
2,20,92,1,3,gorpus,gorpus
2,40,92,1,3,gorpus,gorpus
3,5,92,1,3,gorpus,gorpus
3,10,92,1,3,gorpus,gorpus
3,20,92,1,3,gorpus,gorpus
3,40,92,1,3,gorpus,gorpus
4,5,92,1,3,gorpus,gorpus
4,10,92,1,3,gorpus,gorpus
4,20,92,1,3,gorpus,gorpus
4,40,92,1,3,gorpus,gorpus
5,5,92,1,3,gorpus,gorpus
5,10,92,1,3,gorpus,gorpus
5,20,92,1,3,gorpus,gorpus
5,40,92,1,3,gorpus,gorpus
0,0,93,1,3,brimpus,brimpus
1,5,93,1,3,brimpus,brimpus
1,10,93,1,3,brimpus,brimpus
1,20,93,1,3,brimpus,brimpus
1,40,93,1,3,brimpus,brimpus
2,5,93,1,3,brimpus,brimpus
2,10,93,1,3,brimpus,brimpus
2,20,93,1,3,brimpus,brimpus
2,40,93,1,3,brimpus,brimpus
3,5,93,1,3,brimpus,brimpus
3,10,93,1,3,brimpus,brimpus
3,20,93,1,3,brimpus,brimpus
3,40,93,1,3,brimpus,brimpus
4,5,93,1,3,brimpus,brimpus
4,10,93,1,3,brimpus,brimpus
4,20,93,1,3,brimpus,brimpus
4,40,93,1,3,brimpus,brimpus
5,5,93,1,3,brimpus,brimpus
5,10,93,1,3,brimpus,brimpus
5,20,93,1,3,brimpus,brimpus
5,40,93,1,3,brimpus,brimpus
0,0,94,0,3,fompus,gerpus
1,5,94,0,3,fompus,gerpus
1,10,94,0,3,fompus,gerpus
1,20,94,0,3,fompus,gerpus
1,40,94,0,3,fompus,gerpus
2,5,94,0,3,fompus,gerpus
2,10,94,0,3,fompus,gerpus
2,20,94,0,3,fompus,gerpus
2,40,94,0,3,fompus,gerpus
3,5,94,0,3,fompus,gerpus
3,10,94,0,3,fompus,gerpus
3,20,94,0,3,fompus,gerpus
3,40,94,0,3,fompus,gerpus
4,5,94,0,3,fompus,gerpus
4,10,94,0,3,fompus,gerpus
4,20,94,0,3,fompus,gerpus
4,40,94,0,3,fompus,gerpus
5,5,94,0,3,fompus,gerpus
5,10,94,0,3,fompus,gerpus
5,20,94,0,3,fompus,gerpus
5,40,94,0,3,fompus,gerpus
0,0,95,1,3,felpus,felpus
1,5,95,1,3,felpus,felpus
1,10,95,1,3,felpus,felpus
1,20,95,1,3,felpus,felpus
1,40,95,1,3,felpus,felpus
2,5,95,1,3,felpus,felpus
2,10,95,1,3,felpus,felpus
2,20,95,1,3,felpus,felpus
2,40,95,1,3,felpus,felpus
3,5,95,1,3,felpus,felpus
3,10,95,1,3,felpus,felpus
3,20,95,1,3,felpus,felpus
3,40,95,1,3,felpus,felpus
4,5,95,1,3,felpus,felpus
4,10,95,1,3,felpus,felpus
4,20,95,1,3,felpus,felpus
4,40,95,1,3,felpus,felpus
5,5,95,1,3,felpus,felpus
5,10,95,1,3,felpus,felpus
5,20,95,1,3,felpus,felpus
5,40,95,1,3,felpus,felpus
0,0,96,1,3,zumpus,zumpus
1,5,96,1,3,zumpus,zumpus
1,10,96,1,3,zumpus,zumpus
1,20,96,1,3,zumpus,zumpus
1,40,96,1,3,zumpus,zumpus
2,5,96,1,3,zumpus,zumpus
2,10,96,1,3,zumpus,zumpus
2,20,96,1,3,zumpus,zumpus
2,40,96,1,3,zumpus,zumpus
3,5,96,1,3,zumpus,zumpus
3,10,96,1,3,zumpus,zumpus
3,20,96,1,3,zumpus,zumpus
3,40,96,1,3,zumpus,zumpus
4,5,96,1,3,zumpus,zumpus
4,10,96,1,3,zumpus,zumpus
4,20,96,1,3,zumpus,zumpus
4,40,96,1,3,zumpus,zumpus
5,5,96,1,3,zumpus,zumpus
5,10,96,1,3,zumpus,zumpus
5,20,96,1,3,zumpus,zumpus
5,40,96,1,3,zumpus,zumpus
0,0,97,0,4,numpus,grimpus
1,5,97,0,4,numpus,grimpus
1,10,97,0,4,numpus,grimpus
1,20,97,0,4,numpus,grimpus
1,40,97,0,4,numpus,grimpus
2,5,97,0,4,numpus,grimpus
2,10,97,0,4,numpus,grimpus
2,20,97,0,4,numpus,grimpus
2,40,97,0,4,numpus,grimpus
3,5,97,0,4,numpus,grimpus
3,10,97,0,4,numpus,grimpus
3,20,97,0,4,numpus,grimpus
3,40,97,0,4,numpus,grimpus
4,5,97,0,4,numpus,grimpus
4,10,97,0,4,numpus,grimpus
4,20,97,0,4,numpus,grimpus
4,40,97,0,4,numpus,grimpus
5,5,97,0,4,numpus,grimpus
5,10,97,0,4,numpus,grimpus
5,20,97,0,4,numpus,grimpus
5,40,97,0,4,numpus,grimpus
0,0,98,1,5,numpus,numpus
1,5,98,1,5,numpus,numpus
1,10,98,1,5,numpus,numpus
1,20,98,1,5,numpus,numpus
1,40,98,1,5,numpus,numpus
2,5,98,1,5,numpus,numpus
2,10,98,1,5,numpus,numpus
2,20,98,1,5,numpus,numpus
2,40,98,1,5,numpus,numpus
3,5,98,1,5,numpus,numpus
3,10,98,1,5,numpus,numpus
3,20,98,1,5,numpus,numpus
3,40,98,1,5,numpus,numpus
4,5,98,1,5,numpus,numpus
4,10,98,1,5,numpus,numpus
4,20,98,1,5,numpus,numpus
4,40,98,1,5,numpus,numpus
5,5,98,1,5,numpus,numpus
5,10,98,1,5,numpus,numpus
5,20,98,1,5,numpus,numpus
5,40,98,1,5,numpus,numpus
0,0,99,1,4,sterpus,sterpus
1,5,99,1,4,sterpus,sterpus
1,10,99,1,4,sterpus,sterpus
1,20,99,1,4,sterpus,sterpus
1,40,99,1,4,sterpus,sterpus
2,5,99,1,4,sterpus,sterpus
2,10,99,1,4,sterpus,sterpus
2,20,99,1,4,sterpus,sterpus
2,40,99,1,4,sterpus,sterpus
3,5,99,1,4,sterpus,sterpus
3,10,99,1,4,sterpus,sterpus
3,20,99,1,4,sterpus,sterpus
3,40,99,1,4,sterpus,sterpus
4,5,99,1,4,sterpus,sterpus
4,10,99,1,4,sterpus,sterpus
4,20,99,1,4,sterpus,sterpus
4,40,99,1,4,sterpus,sterpus
5,5,99,1,4,sterpus,sterpus
5,10,99,1,4,sterpus,sterpus
5,20,99,1,4,sterpus,sterpus
5,40,99,1,4,sterpus,sterpus
0,0,100,1,3,numpus,numpus
1,5,100,1,3,numpus,numpus
1,10,100,1,3,numpus,numpus
1,20,100,1,3,numpus,numpus
1,40,100,1,3,numpus,numpus
2,5,100,1,3,numpus,numpus
2,10,100,1,3,numpus,numpus
2,20,100,1,3,numpus,numpus
2,40,100,1,3,numpus,numpus
3,5,100,1,3,numpus,numpus
3,10,100,1,3,numpus,numpus
3,20,100,1,3,numpus,numpus
3,40,100,1,3,numpus,numpus
4,5,100,1,3,numpus,numpus
4,10,100,1,3,numpus,numpus
4,20,100,1,3,numpus,numpus
4,40,100,1,3,numpus,numpus
5,5,100,1,3,numpus,numpus
5,10,100,1,3,numpus,numpus
5,20,100,1,3,numpus,numpus
5,40,100,1,3,numpus,numpus
0,0,101,1,3,dumpus,dumpus
1,5,101,1,3,dumpus,dumpus
1,10,101,1,3,dumpus,dumpus
1,20,101,1,3,dumpus,dumpus
1,40,101,1,3,dumpus,dumpus
2,5,101,1,3,dumpus,dumpus
2,10,101,1,3,dumpus,dumpus
2,20,101,1,3,dumpus,dumpus
2,40,101,1,3,dumpus,dumpus
3,5,101,1,3,dumpus,dumpus
3,10,101,1,3,dumpus,dumpus
3,20,101,1,3,dumpus,dumpus
3,40,101,1,3,dumpus,dumpus
4,5,101,1,3,dumpus,dumpus
4,10,101,1,3,dumpus,dumpus
4,20,101,1,3,dumpus,dumpus
4,40,101,1,3,dumpus,dumpus
5,5,101,1,3,dumpus,dumpus
5,10,101,1,3,dumpus,dumpus
5,20,101,1,3,dumpus,dumpus
5,40,101,1,3,dumpus,dumpus
0,0,102,1,6,bompus,bompus
1,5,102,1,6,bompus,bompus
1,10,102,1,6,bompus,bompus
1,20,102,1,6,bompus,bompus
1,40,102,1,6,bompus,bompus
2,5,102,1,6,bompus,bompus
2,10,102,1,6,bompus,bompus
2,20,102,1,6,bompus,bompus
2,40,102,1,6,bompus,bompus
3,5,102,1,6,bompus,bompus
3,10,102,1,6,bompus,bompus
3,20,102,1,6,bompus,bompus
3,40,102,1,6,bompus,bompus
4,5,102,1,6,bompus,bompus
4,10,102,1,6,bompus,bompus
4,20,102,1,6,bompus,bompus
4,40,102,1,6,bompus,bompus
5,5,102,1,6,bompus,bompus
5,10,102,1,6,bompus,bompus
5,20,102,1,6,bompus,bompus
5,40,102,1,6,bompus,bompus
0,0,103,1,4,lempus,lempus
1,5,103,1,4,lempus,lempus
1,10,103,1,4,lempus,lempus
1,20,103,1,4,lempus,lempus
1,40,103,1,4,lempus,lempus
2,5,103,1,4,lempus,lempus
2,10,103,1,4,lempus,lempus
2,20,103,1,4,lempus,lempus
2,40,103,1,4,lempus,lempus
3,5,103,1,4,lempus,lempus
3,10,103,1,4,lempus,lempus
3,20,103,1,4,lempus,lempus
3,40,103,1,4,lempus,lempus
4,5,103,1,4,lempus,lempus
